Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delay_Category,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD104920,12-03-2024,14-03-2024,13-03-2024,Lucknow,North,WH_LKO_01,AGT_0065,Ecom Express,Sports,12929.89,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD104921,14-04-2024,16-04-2024,15-04-2024,Patna,East,WH_PAT_01,AGT_0018,XpressBees,Beauty,11096.45,COD,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD104922,06-02-2024,11-02-2024,11-02-2024,Patna,East,WH_PAT_01,AGT_0090,XpressBees,Toys,13092.47,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD104923,15-12-2024,18-12-2024,17-12-2024,Mumbai,West,WH_MUM_01,AGT_0039,Delhivery,Home & Kitchen,1772.33,Prepaid,3,3,0,On Time,No,None,No,1,December,Q4,No,No
ORD104924,29-05-2024,05-06-2024,04-06-2024,Kolkata,East,WH_KOL_01,AGT_0006,Shadowfax,Home & Kitchen,3950.26,Prepaid,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD104925,24-06-2024,25-06-2024,25-06-2024,Indore,Central,WH_IND_01,AGT_0070,Ekart,Beauty,3924.18,COD,1,4,3,Moderate Delay,Yes,None,No,1,June,Q2,No,Yes
ORD104926,28-07-2024,29-07-2024,01-08-2024,Hyderabad,South,WH_HYD_01,AGT_0120,BlueDart,Books,13583.92,Prepaid,1,4,3,Moderate Delay,Yes,High Order Volume,Yes,1,July,Q3,No,Yes
ORD104927,09-03-2024,14-03-2024,14-03-2024,Bhopal,Central,WH_BHO_01,AGT_0138,Shadowfax,Books,10981.75,COD,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD104928,28-01-2024,30-01-2024,30-01-2024,Chennai,South,WH_CHN_01,AGT_0142,Delhivery,Groceries,14694.61,Prepaid,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD104929,04-08-2024,09-08-2024,11-08-2024,Mumbai,West,WH_MUM_01,AGT_0032,Shadowfax,Books,8920.83,COD,5,7,2,Minor Delay,Yes,Route Optimization Failure,No,1,August,Q3,No,Yes
ORD104930,28-10-2024,02-11-2024,08-11-2024,Nagpur,Central,WH_NGP_01,AGT_0107,BlueDart,Home & Kitchen,1120.28,Prepaid,5,11,6,Severe Delay,Yes,Customer Unavailable,Yes,2,October,Q4,Yes,No
ORD104931,21-05-2024,26-05-2024,01-06-2024,Nagpur,Central,WH_NGP_01,AGT_0048,DTDC,Sports,2631.11,COD,5,11,6,Severe Delay,Yes,Weather Conditions,Yes,1,May,Q2,No,No
ORD104932,27-04-2024,30-04-2024,03-05-2024,Patna,East,WH_PAT_01,AGT_0043,XpressBees,Beauty,2014.51,COD,3,6,3,Moderate Delay,Yes,Route Optimization Failure,Yes,1,April,Q2,No,No
ORD104933,19-06-2024,20-06-2024,22-06-2024,Bangalore,South,WH_BLR_01,AGT_0059,XpressBees,Electronics,14021.52,COD,1,3,2,Minor Delay,Yes,Route Optimization Failure,No,1,June,Q2,No,Yes
ORD104934,10-05-2024,11-05-2024,15-05-2024,Jaipur,North,WH_JAI_01,AGT_0036,Shadowfax,Toys,5191.56,COD,1,5,4,Moderate Delay,Yes,Traffic Congestion,Yes,1,May,Q2,No,No
ORD104935,03-04-2024,05-04-2024,04-04-2024,Bangalore,South,WH_BLR_01,AGT_0035,DTDC,Home & Kitchen,648.21,COD,2,3,1,Minor Delay,Yes,None,No,1,April,Q2,No,No
ORD104936,25-01-2024,01-02-2024,31-01-2024,Indore,Central,WH_IND_01,AGT_0009,Shadowfax,Home & Kitchen,8362.34,COD,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD104937,28-01-2024,31-01-2024,31-01-2024,Patna,East,WH_PAT_01,AGT_0107,Ecom Express,Beauty,3712.27,Prepaid,3,3,0,On Time,No,None,No,1,January,Q1,No,No
ORD104938,23-05-2024,25-05-2024,25-05-2024,Lucknow,North,WH_LKO_01,AGT_0030,Shadowfax,Toys,7690.14,COD,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD104939,22-04-2024,25-04-2024,28-04-2024,Bhopal,Central,WH_BHO_01,AGT_0128,Dunzo,Beauty,3827.3,Prepaid,3,6,3,Moderate Delay,Yes,High Order Volume,Yes,1,April,Q2,No,No
ORD104940,08-09-2024,11-09-2024,10-09-2024,Hyderabad,South,WH_HYD_01,AGT_0102,Delhivery,Beauty,8193.12,Prepaid,3,3,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD104941,23-07-2024,26-07-2024,31-07-2024,Pune,West,WH_PUN_01,AGT_0029,DTDC,Sports,9107.83,Prepaid,3,8,5,Moderate Delay,Yes,Traffic Congestion,Yes,1,July,Q3,No,Yes
ORD104942,18-09-2024,25-09-2024,25-09-2024,Pune,West,WH_PUN_01,AGT_0019,Delhivery,Books,234.52,COD,7,7,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD104943,11-12-2024,12-12-2024,12-12-2024,Indore,Central,WH_IND_01,AGT_0025,Shadowfax,Beauty,5663,COD,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD104944,05-08-2024,08-08-2024,07-08-2024,Bangalore,South,WH_BLR_01,AGT_0052,Delhivery,Sports,6951.65,Prepaid,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD104945,07-05-2024,10-05-2024,09-05-2024,Jaipur,North,WH_JAI_01,AGT_0086,Delhivery,Sports,3432.28,COD,3,3,0,On Time,No,None,No,1,May,Q2,No,No
ORD104946,29-09-2024,01-10-2024,01-10-2024,Nagpur,Central,WH_NGP_01,AGT_0115,Ecom Express,Sports,7381.04,Prepaid,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD104947,05-07-2024,10-07-2024,13-07-2024,Pune,West,WH_PUN_01,AGT_0125,Ecom Express,Books,3567.63,COD,5,8,3,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,July,Q3,No,Yes
ORD104948,23-10-2024,25-10-2024,27-10-2024,Patna,East,WH_PAT_01,AGT_0122,XpressBees,Books,10132.84,Prepaid,2,4,2,Minor Delay,Yes,High Order Volume,No,1,October,Q4,Yes,No
ORD104949,22-06-2024,24-06-2024,23-06-2024,Hyderabad,South,WH_HYD_01,AGT_0115,Ecom Express,Beauty,1398.07,Prepaid,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD104950,15-05-2024,20-05-2024,20-05-2024,Nagpur,Central,WH_NGP_01,AGT_0017,Dunzo,Electronics,12531.18,COD,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD104951,14-02-2024,21-02-2024,28-02-2024,Jaipur,North,WH_JAI_01,AGT_0022,Dunzo,Beauty,9997.99,Prepaid,7,14,7,Severe Delay,Yes,Wrong Address,Yes,1,February,Q1,No,No
ORD104952,27-08-2024,28-08-2024,03-09-2024,Jaipur,North,WH_JAI_01,AGT_0020,DTDC,Sports,4131.77,Prepaid,1,7,6,Severe Delay,Yes,Route Optimization Failure,Yes,1,August,Q3,No,Yes
ORD104953,03-02-2024,10-02-2024,10-02-2024,Lucknow,North,WH_LKO_01,AGT_0074,Dunzo,Fashion,9901.03,Prepaid,7,7,0,On Time,No,None,No,1,February,Q1,No,No
ORD104954,18-07-2024,20-07-2024,24-07-2024,Bangalore,South,WH_BLR_01,AGT_0129,Shadowfax,Groceries,572.48,COD,2,6,4,Moderate Delay,Yes,Weather Conditions,Yes,1,July,Q3,No,Yes
ORD104955,25-11-2024,30-11-2024,01-12-2024,Lucknow,North,WH_LKO_01,AGT_0023,XpressBees,Books,11187.85,COD,5,6,1,Minor Delay,Yes,Traffic Congestion,No,1,November,Q4,Yes,No
ORD104956,17-10-2024,18-10-2024,25-10-2024,Jaipur,North,WH_JAI_01,AGT_0139,Ekart,Fashion,3939.98,Prepaid,1,8,7,Severe Delay,Yes,Customer Unavailable,Yes,3,October,Q4,Yes,No
ORD104957,07-12-2024,14-12-2024,14-12-2024,Chennai,South,WH_CHN_01,AGT_0086,Delhivery,Home & Kitchen,13531.25,COD,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD104958,19-09-2024,26-09-2024,26-09-2024,Mumbai,West,WH_MUM_01,AGT_0115,Shadowfax,Groceries,12635.01,COD,7,7,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD104959,10-01-2024,13-01-2024,13-01-2024,Lucknow,North,WH_LKO_01,AGT_0146,Shadowfax,Home & Kitchen,4172.27,Prepaid,3,3,0,On Time,No,None,No,1,January,Q1,No,No
ORD104960,13-09-2024,20-09-2024,20-09-2024,Bhopal,Central,WH_BHO_01,AGT_0133,DTDC,Beauty,6066.3,Prepaid,7,7,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD104961,24-05-2024,25-05-2024,28-05-2024,Nagpur,Central,WH_NGP_01,AGT_0101,BlueDart,Toys,668.75,Prepaid,1,4,3,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,May,Q2,No,No
ORD104962,25-08-2024,28-08-2024,31-08-2024,Bangalore,South,WH_BLR_01,AGT_0015,Dunzo,Home & Kitchen,5816.07,Prepaid,3,6,3,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,August,Q3,No,Yes
ORD104963,13-06-2024,18-06-2024,23-06-2024,Nagpur,Central,WH_NGP_01,AGT_0014,BlueDart,Toys,7537.82,COD,5,10,5,Moderate Delay,Yes,Weather Conditions,Yes,1,June,Q2,No,Yes
ORD104964,08-08-2024,09-08-2024,14-08-2024,Lucknow,North,WH_LKO_01,AGT_0112,Delhivery,Electronics,7789.73,COD,1,6,5,Moderate Delay,Yes,Weather Conditions,Yes,1,August,Q3,No,Yes
ORD104965,04-08-2024,11-08-2024,11-08-2024,Patna,East,WH_PAT_01,AGT_0036,XpressBees,Sports,6899.62,COD,7,7,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD104966,12-11-2024,15-11-2024,14-11-2024,Chennai,South,WH_CHN_01,AGT_0097,Ekart,Home & Kitchen,761.81,COD,3,3,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD104967,12-01-2024,19-01-2024,19-01-2024,Nagpur,Central,WH_NGP_01,AGT_0049,Ekart,Books,14767.38,COD,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD104968,20-07-2024,25-07-2024,24-07-2024,Bhopal,Central,WH_BHO_01,AGT_0138,Shadowfax,Beauty,10166.71,COD,5,6,1,Minor Delay,Yes,None,No,1,July,Q3,No,Yes
ORD104969,05-10-2024,08-10-2024,07-10-2024,Indore,Central,WH_IND_01,AGT_0087,Ecom Express,Books,10400.53,Prepaid,3,3,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD104970,16-06-2024,21-06-2024,27-06-2024,Chennai,South,WH_CHN_01,AGT_0142,XpressBees,Beauty,11275.71,Prepaid,5,11,6,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,June,Q2,No,Yes
ORD104971,28-02-2024,06-03-2024,12-03-2024,Surat,West,WH_SRT_01,AGT_0047,DTDC,Electronics,13285.46,Prepaid,7,13,6,Severe Delay,Yes,Customer Unavailable,Yes,2,February,Q1,No,No
ORD104972,28-04-2024,05-05-2024,04-05-2024,Mumbai,West,WH_MUM_01,AGT_0128,XpressBees,Toys,13570.32,COD,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD104973,24-01-2024,26-01-2024,02-02-2024,Nagpur,Central,WH_NGP_01,AGT_0089,Dunzo,Toys,12527.69,Prepaid,2,9,7,Severe Delay,Yes,Route Optimization Failure,Yes,1,January,Q1,No,No
ORD104974,04-01-2024,11-01-2024,18-01-2024,Lucknow,North,WH_LKO_01,AGT_0054,XpressBees,Fashion,9343.46,Prepaid,7,14,7,Severe Delay,Yes,Customer Unavailable,Yes,3,January,Q1,No,No
ORD104975,26-05-2024,31-05-2024,30-05-2024,Mumbai,West,WH_MUM_01,AGT_0021,DTDC,Toys,9981.61,COD,5,8,3,Moderate Delay,Yes,None,No,1,May,Q2,No,No
ORD104976,11-02-2024,13-02-2024,12-02-2024,Indore,Central,WH_IND_01,AGT_0140,XpressBees,Books,13115.01,COD,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD104977,16-03-2024,18-03-2024,23-03-2024,Bhopal,Central,WH_BHO_01,AGT_0061,XpressBees,Home & Kitchen,10362.46,Prepaid,2,7,5,Moderate Delay,Yes,Traffic Congestion,Yes,1,March,Q1,No,No
ORD104978,10-08-2024,12-08-2024,12-08-2024,Indore,Central,WH_IND_01,AGT_0106,Dunzo,Books,1191.85,Prepaid,2,2,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD104979,06-11-2024,09-11-2024,09-11-2024,Delhi,North,WH_DEL_01,AGT_0003,Delhivery,Fashion,1445.4,COD,3,3,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD104980,24-12-2024,27-12-2024,26-12-2024,Pune,West,WH_PUN_01,AGT_0017,XpressBees,Groceries,12011.41,Prepaid,3,3,0,On Time,No,None,No,1,December,Q4,No,No
ORD104981,13-11-2024,20-11-2024,27-11-2024,Nagpur,Central,WH_NGP_01,AGT_0017,BlueDart,Groceries,10750.41,Prepaid,7,14,7,Severe Delay,Yes,High Order Volume,Yes,1,November,Q4,Yes,No
ORD104982,20-01-2024,27-01-2024,26-01-2024,Indore,Central,WH_IND_01,AGT_0128,Ekart,Groceries,13790.52,COD,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD104983,13-08-2024,14-08-2024,21-08-2024,Chennai,South,WH_CHN_01,AGT_0069,DTDC,Home & Kitchen,4121.83,Prepaid,1,8,7,Severe Delay,Yes,Weather Conditions,Yes,1,August,Q3,No,Yes
ORD104984,18-03-2024,23-03-2024,26-03-2024,Chennai,South,WH_CHN_01,AGT_0128,Dunzo,Books,1517.81,COD,5,8,3,Moderate Delay,Yes,Weather Conditions,Yes,1,March,Q1,No,No
ORD104985,20-03-2024,22-03-2024,21-03-2024,Mumbai,West,WH_MUM_01,AGT_0018,Dunzo,Sports,1361.67,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD104986,17-02-2024,19-02-2024,19-02-2024,Lucknow,North,WH_LKO_01,AGT_0024,DTDC,Home & Kitchen,11573.59,Prepaid,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD104987,08-12-2024,10-12-2024,10-12-2024,Mumbai,West,WH_MUM_01,AGT_0053,Ecom Express,Sports,2293.44,Prepaid,2,2,0,On Time,No,None,No,1,December,Q4,No,No
ORD104988,29-01-2024,31-01-2024,31-01-2024,Delhi,North,WH_DEL_01,AGT_0111,Dunzo,Toys,4331.96,Prepaid,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD104989,10-12-2024,15-12-2024,19-12-2024,Bhopal,Central,WH_BHO_01,AGT_0006,Ekart,Beauty,9561.09,COD,5,9,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,December,Q4,No,No
ORD104990,28-03-2024,31-03-2024,30-03-2024,Chennai,South,WH_CHN_01,AGT_0013,Delhivery,Books,1011.98,Prepaid,3,3,0,On Time,No,None,No,1,March,Q1,No,No
ORD104991,15-01-2024,17-01-2024,22-01-2024,Nagpur,Central,WH_NGP_01,AGT_0106,Dunzo,Fashion,3292.25,COD,2,7,5,Moderate Delay,Yes,Customer Unavailable,Yes,2,January,Q1,No,No
ORD104992,15-06-2024,17-06-2024,16-06-2024,Bhopal,Central,WH_BHO_01,AGT_0094,BlueDart,Beauty,14780.83,COD,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD104993,02-08-2024,05-08-2024,05-08-2024,Chennai,South,WH_CHN_01,AGT_0004,Dunzo,Fashion,9701.73,COD,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD104994,12-05-2024,13-05-2024,13-05-2024,Indore,Central,WH_IND_01,AGT_0085,Dunzo,Toys,3278.68,Prepaid,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD104995,05-03-2024,07-03-2024,13-03-2024,Indore,Central,WH_IND_01,AGT_0083,XpressBees,Home & Kitchen,4539.07,Prepaid,2,8,6,Severe Delay,Yes,Weather Conditions,Yes,1,March,Q1,No,No
ORD104996,29-11-2024,01-12-2024,30-11-2024,Jaipur,North,WH_JAI_01,AGT_0037,BlueDart,Electronics,1035.2,COD,2,2,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD104997,19-04-2024,21-04-2024,28-04-2024,Hyderabad,South,WH_HYD_01,AGT_0122,Shadowfax,Fashion,6634.12,COD,2,9,7,Severe Delay,Yes,Traffic Congestion,Yes,1,April,Q2,No,No
ORD104998,28-01-2024,04-02-2024,09-02-2024,Indore,Central,WH_IND_01,AGT_0088,XpressBees,Books,12815.53,COD,7,12,5,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD104999,23-05-2024,26-05-2024,25-05-2024,Bhopal,Central,WH_BHO_01,AGT_0081,Shadowfax,Books,10770.38,Prepaid,3,3,0,On Time,No,None,No,1,May,Q2,No,No
ORD105000,26-05-2024,29-05-2024,28-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0056,BlueDart,Books,14844.66,Prepaid,3,3,0,On Time,No,None,No,1,May,Q2,No,No
ORD105001,23-01-2024,26-01-2024,25-01-2024,Indore,Central,WH_IND_01,AGT_0088,XpressBees,Sports,7588.1,COD,3,3,0,On Time,No,None,No,1,January,Q1,No,No
ORD105002,08-08-2024,10-08-2024,17-08-2024,Mumbai,West,WH_MUM_01,AGT_0114,XpressBees,Books,11045.7,COD,2,9,7,Severe Delay,Yes,Traffic Congestion,Yes,1,August,Q3,No,Yes
ORD105003,10-04-2024,11-04-2024,18-04-2024,Indore,Central,WH_IND_01,AGT_0104,Shadowfax,Sports,10503.18,COD,1,8,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,April,Q2,No,No
ORD105004,09-10-2024,10-10-2024,09-10-2024,Patna,East,WH_PAT_01,AGT_0140,XpressBees,Sports,294.85,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD105005,01-06-2024,08-06-2024,07-06-2024,Nagpur,Central,WH_NGP_01,AGT_0084,Ecom Express,Books,6831.18,COD,7,8,1,Minor Delay,Yes,None,No,1,June,Q2,No,Yes
ORD105006,06-10-2024,09-10-2024,08-10-2024,Delhi,North,WH_DEL_01,AGT_0030,BlueDart,Groceries,3936.92,Prepaid,3,3,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD105007,15-05-2024,20-05-2024,19-05-2024,Nagpur,Central,WH_NGP_01,AGT_0020,Dunzo,Toys,4226.97,Prepaid,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD105008,17-12-2024,18-12-2024,19-12-2024,Patna,East,WH_PAT_01,AGT_0052,Ecom Express,Books,11665.15,COD,1,2,1,Minor Delay,Yes,Vehicle Breakdown,No,1,December,Q4,No,No
ORD105009,18-02-2024,20-02-2024,19-02-2024,Bangalore,South,WH_BLR_01,AGT_0027,XpressBees,Sports,12769.34,COD,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD105010,16-06-2024,23-06-2024,30-06-2024,Ahmedabad,West,WH_AMD_01,AGT_0013,BlueDart,Books,14039.47,Prepaid,7,14,7,Severe Delay,Yes,Customer Unavailable,Yes,2,June,Q2,No,Yes
ORD105011,09-06-2024,14-06-2024,14-06-2024,Bangalore,South,WH_BLR_01,AGT_0010,Shadowfax,Home & Kitchen,12870.1,Prepaid,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD105012,24-01-2024,31-01-2024,31-01-2024,Surat,West,WH_SRT_01,AGT_0035,DTDC,Toys,339.81,COD,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD105013,27-04-2024,04-05-2024,03-05-2024,Indore,Central,WH_IND_01,AGT_0047,DTDC,Beauty,10657.46,Prepaid,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD105014,21-11-2024,23-11-2024,23-11-2024,Delhi,North,WH_DEL_01,AGT_0126,DTDC,Books,1228.82,Prepaid,2,2,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD105015,28-11-2024,30-11-2024,05-12-2024,Ahmedabad,West,WH_AMD_01,AGT_0089,BlueDart,Groceries,9240.04,Prepaid,2,7,5,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,November,Q4,Yes,No
ORD105016,11-02-2024,16-02-2024,19-02-2024,Kolkata,East,WH_KOL_01,AGT_0075,BlueDart,Home & Kitchen,13031.85,Prepaid,5,8,3,Moderate Delay,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD105017,08-05-2024,15-05-2024,20-05-2024,Hyderabad,South,WH_HYD_01,AGT_0127,XpressBees,Home & Kitchen,10405.94,COD,7,12,5,Moderate Delay,Yes,Customer Unavailable,Yes,2,May,Q2,No,No
ORD105018,14-05-2024,15-05-2024,16-05-2024,Delhi,North,WH_DEL_01,AGT_0057,BlueDart,Fashion,14707.68,Prepaid,1,2,1,Minor Delay,Yes,Vehicle Breakdown,No,1,May,Q2,No,No
ORD105019,16-02-2024,19-02-2024,22-02-2024,Lucknow,North,WH_LKO_01,AGT_0019,Ekart,Beauty,14618.91,COD,3,6,3,Moderate Delay,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD105020,01-08-2024,08-08-2024,14-08-2024,Bhopal,Central,WH_BHO_01,AGT_0078,XpressBees,Sports,3629.02,Prepaid,7,13,6,Severe Delay,Yes,Weather Conditions,Yes,1,August,Q3,No,Yes
ORD105021,13-05-2024,18-05-2024,18-05-2024,Indore,Central,WH_IND_01,AGT_0136,Ekart,Home & Kitchen,462.65,Prepaid,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD105022,30-09-2024,05-10-2024,09-10-2024,Surat,West,WH_SRT_01,AGT_0058,Dunzo,Electronics,8781.09,COD,5,9,4,Moderate Delay,Yes,Wrong Address,Yes,1,September,Q3,No,Yes
ORD105023,14-03-2024,17-03-2024,20-03-2024,Patna,East,WH_PAT_01,AGT_0140,XpressBees,Beauty,4519.14,COD,3,6,3,Moderate Delay,Yes,High Order Volume,Yes,1,March,Q1,No,No
ORD105024,31-03-2024,02-04-2024,04-04-2024,Ahmedabad,West,WH_AMD_01,AGT_0036,XpressBees,Books,11318.65,COD,2,5,3,Moderate Delay,Yes,Customer Unavailable,No,3,March,Q1,No,No
ORD105025,29-05-2024,03-06-2024,08-06-2024,Nagpur,Central,WH_NGP_01,AGT_0061,Ekart,Electronics,9313.75,COD,5,10,5,Moderate Delay,Yes,High Order Volume,Yes,1,May,Q2,No,No
ORD105026,06-05-2024,13-05-2024,16-05-2024,Nagpur,Central,WH_NGP_01,AGT_0065,Delhivery,Sports,10853.52,Prepaid,7,10,3,Moderate Delay,Yes,Weather Conditions,Yes,1,May,Q2,No,No
ORD105027,03-12-2024,05-12-2024,05-12-2024,Hyderabad,South,WH_HYD_01,AGT_0072,DTDC,Electronics,9591.17,COD,2,2,0,On Time,No,None,No,1,December,Q4,No,No
ORD105028,16-02-2024,17-02-2024,16-02-2024,Ahmedabad,West,WH_AMD_01,AGT_0019,Ekart,Beauty,4548.41,Prepaid,1,1,0,On Time,No,None,No,1,February,Q1,No,No
ORD105029,25-05-2024,27-05-2024,30-05-2024,Nagpur,Central,WH_NGP_01,AGT_0044,BlueDart,Toys,2958.66,Prepaid,2,5,3,Moderate Delay,Yes,Route Optimization Failure,Yes,1,May,Q2,No,No
ORD105030,13-06-2024,18-06-2024,24-06-2024,Bhopal,Central,WH_BHO_01,AGT_0117,Dunzo,Sports,13535.37,Prepaid,5,11,6,Severe Delay,Yes,Wrong Address,Yes,1,June,Q2,No,Yes
ORD105031,26-02-2024,02-03-2024,01-03-2024,Surat,West,WH_SRT_01,AGT_0093,Ecom Express,Beauty,2288.73,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD105032,29-09-2024,30-09-2024,29-09-2024,Bangalore,South,WH_BLR_01,AGT_0082,DTDC,Toys,8962.38,Prepaid,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD105033,19-08-2024,24-08-2024,29-08-2024,Surat,West,WH_SRT_01,AGT_0049,Ecom Express,Toys,14936.89,Prepaid,5,10,5,Moderate Delay,Yes,Customer Unavailable,Yes,2,August,Q3,No,Yes
ORD105034,19-12-2024,22-12-2024,21-12-2024,Ahmedabad,West,WH_AMD_01,AGT_0047,Delhivery,Toys,5700.46,Prepaid,3,3,0,On Time,No,None,No,1,December,Q4,No,No
ORD105035,29-05-2024,30-05-2024,29-05-2024,Delhi,North,WH_DEL_01,AGT_0044,DTDC,Electronics,9175.22,COD,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD105036,03-10-2024,05-10-2024,06-10-2024,Patna,East,WH_PAT_01,AGT_0123,DTDC,Toys,6143.37,COD,2,3,1,Minor Delay,Yes,Customer Unavailable,No,3,October,Q4,Yes,No
ORD105037,29-05-2024,03-06-2024,02-06-2024,Surat,West,WH_SRT_01,AGT_0005,Ecom Express,Fashion,4987.2,Prepaid,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD105038,06-05-2024,08-05-2024,08-05-2024,Jaipur,North,WH_JAI_01,AGT_0069,XpressBees,Home & Kitchen,12100.18,Prepaid,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD105039,09-11-2024,14-11-2024,21-11-2024,Indore,Central,WH_IND_01,AGT_0084,Delhivery,Groceries,5553.09,COD,5,12,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD105040,17-03-2024,22-03-2024,26-03-2024,Chennai,South,WH_CHN_01,AGT_0016,Dunzo,Beauty,12701.62,Prepaid,5,9,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,March,Q1,No,No
ORD105041,16-04-2024,23-04-2024,27-04-2024,Delhi,North,WH_DEL_01,AGT_0115,Dunzo,Fashion,3398.94,Prepaid,7,11,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,April,Q2,No,No
ORD105042,28-10-2024,29-10-2024,02-11-2024,Kolkata,East,WH_KOL_01,AGT_0058,Shadowfax,Books,11095.05,Prepaid,1,5,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,October,Q4,Yes,No
ORD105043,24-04-2024,29-04-2024,29-04-2024,Indore,Central,WH_IND_01,AGT_0063,DTDC,Groceries,9033.34,COD,5,7,2,Minor Delay,Yes,None,No,1,April,Q2,No,No
ORD105044,28-07-2024,29-07-2024,28-07-2024,Lucknow,North,WH_LKO_01,AGT_0056,XpressBees,Groceries,723.1,COD,1,1,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD105045,11-10-2024,12-10-2024,16-10-2024,Surat,West,WH_SRT_01,AGT_0020,Ekart,Home & Kitchen,10015.15,COD,1,5,4,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,October,Q4,Yes,No
ORD105046,14-09-2024,15-09-2024,14-09-2024,Delhi,North,WH_DEL_01,AGT_0013,Delhivery,Sports,5838.9,COD,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD105047,17-12-2024,22-12-2024,25-12-2024,Kolkata,East,WH_KOL_01,AGT_0115,DTDC,Electronics,7921.32,Prepaid,5,8,3,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,December,Q4,No,No
ORD105048,12-12-2024,19-12-2024,21-12-2024,Lucknow,North,WH_LKO_01,AGT_0040,Ecom Express,Beauty,11668.41,Prepaid,7,9,2,Minor Delay,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
